student_id,date_registered,first_date_watched,first_date_purchased,reg_to_watch_days,watch_to_purchase days
256409,09-12-2021,21-06-2022,NULL,194,NULL
256411,09-12-2021,09-12-2021,NULL,0,NULL
256412,09-12-2021,09-12-2021,NULL,0,NULL
256418,09-12-2021,09-12-2021,NULL,0,NULL
256419,09-12-2021,09-12-2021,NULL,0,NULL
256421,09-12-2021,09-12-2021,NULL,0,NULL
256422,09-12-2021,09-12-2021,12-12-2021,0,3
256423,09-12-2021,27-01-2022,NULL,49,NULL
256426,09-12-2021,11-12-2021,NULL,2,NULL
256428,09-12-2021,09-12-2021,NULL,0,NULL
256430,09-12-2021,09-12-2021,NULL,0,NULL
256435,09-12-2021,09-12-2021,NULL,0,NULL
256436,09-12-2021,10-12-2021,NULL,1,NULL
256437,10-12-2021,10-12-2021,NULL,0,NULL
256438,10-12-2021,10-12-2021,NULL,0,NULL
256442,10-12-2021,10-12-2021,NULL,0,NULL
256445,10-12-2021,10-12-2021,NULL,0,NULL
256446,10-12-2021,10-12-2021,NULL,0,NULL
256448,10-12-2021,10-12-2021,20-01-2022,0,41
256452,10-12-2021,10-12-2021,NULL,0,NULL
256453,10-12-2021,10-12-2021,NULL,0,NULL
256457,10-12-2021,10-12-2021,NULL,0,NULL
256459,10-12-2021,10-12-2021,NULL,0,NULL
256460,10-12-2021,10-12-2021,NULL,0,NULL
256461,10-12-2021,10-12-2021,NULL,0,NULL
256476,10-12-2021,10-12-2021,NULL,0,NULL
256477,10-12-2021,10-12-2021,NULL,0,NULL
256481,10-12-2021,10-12-2021,NULL,0,NULL
256483,10-12-2021,10-12-2021,NULL,0,NULL
256484,10-12-2021,10-12-2021,22-12-2021,0,12
256491,10-12-2021,10-12-2021,NULL,0,NULL
256492,10-12-2021,10-12-2021,NULL,0,NULL
256493,10-12-2021,10-12-2021,NULL,0,NULL
256496,10-12-2021,10-12-2021,NULL,0,NULL
256498,10-12-2021,10-12-2021,NULL,0,NULL
256499,10-12-2021,11-12-2021,NULL,1,NULL
256506,10-12-2021,10-12-2021,NULL,0,NULL
256510,10-12-2021,10-12-2021,NULL,0,NULL
256512,10-12-2021,10-12-2021,NULL,0,NULL
256513,10-12-2021,10-12-2021,NULL,0,NULL
256515,10-12-2021,10-12-2021,NULL,0,NULL
256516,10-12-2021,11-12-2021,13-12-2021,1,2
256517,10-12-2021,10-12-2021,NULL,0,NULL
256520,10-12-2021,10-12-2021,NULL,0,NULL
256522,10-12-2021,10-12-2021,NULL,0,NULL
256524,10-12-2021,10-12-2021,NULL,0,NULL
256527,10-12-2021,10-12-2021,10-12-2021,0,0
256529,10-12-2021,10-12-2021,NULL,0,NULL
256530,10-12-2021,10-12-2021,NULL,0,NULL
256531,10-12-2021,10-12-2021,NULL,0,NULL
256539,10-12-2021,11-12-2021,14-12-2021,1,3
256545,10-12-2021,10-12-2021,NULL,0,NULL
256548,10-12-2021,13-05-2022,NULL,154,NULL
256550,10-12-2021,10-12-2021,NULL,0,NULL
256553,11-12-2021,11-12-2021,NULL,0,NULL
256555,11-12-2021,11-12-2021,NULL,0,NULL
256556,11-12-2021,11-12-2021,NULL,0,NULL
256557,11-12-2021,11-12-2021,NULL,0,NULL
256560,11-12-2021,11-12-2021,NULL,0,NULL
256561,11-12-2021,11-12-2021,NULL,0,NULL
256564,11-12-2021,11-12-2021,16-01-2022,0,36
256565,11-12-2021,11-12-2021,NULL,0,NULL
256566,11-12-2021,11-12-2021,NULL,0,NULL
256567,11-12-2021,11-12-2021,NULL,0,NULL
256568,11-12-2021,24-06-2022,NULL,195,NULL
256570,11-12-2021,21-12-2021,21-12-2021,10,0
256572,11-12-2021,11-12-2021,NULL,0,NULL
256577,11-12-2021,11-12-2021,NULL,0,NULL
256579,11-12-2021,11-12-2021,NULL,0,NULL
256582,11-12-2021,11-12-2021,NULL,0,NULL
256588,11-12-2021,11-12-2021,NULL,0,NULL
256589,11-12-2021,11-12-2021,NULL,0,NULL
256590,11-12-2021,11-12-2021,NULL,0,NULL
256592,11-12-2021,11-12-2021,NULL,0,NULL
256593,11-12-2021,11-12-2021,NULL,0,NULL
256596,11-12-2021,11-12-2021,NULL,0,NULL
256598,11-12-2021,05-05-2022,NULL,145,NULL
256599,11-12-2021,11-12-2021,NULL,0,NULL
256604,11-12-2021,11-12-2021,NULL,0,NULL
256605,11-12-2021,11-12-2021,NULL,0,NULL
256607,11-12-2021,11-12-2021,NULL,0,NULL
256608,11-12-2021,11-12-2021,NULL,0,NULL
256609,11-12-2021,11-12-2021,NULL,0,NULL
256610,11-12-2021,11-12-2021,NULL,0,NULL
256612,11-12-2021,11-12-2021,NULL,0,NULL
256614,11-12-2021,11-12-2021,NULL,0,NULL
256615,11-12-2021,12-12-2021,NULL,1,NULL
256620,11-12-2021,11-12-2021,NULL,0,NULL
256621,11-12-2021,11-12-2021,NULL,0,NULL
256622,11-12-2021,11-12-2021,NULL,0,NULL
256623,11-12-2021,11-12-2021,NULL,0,NULL
256625,11-12-2021,11-12-2021,NULL,0,NULL
256626,11-12-2021,11-12-2021,12-12-2021,0,1
256628,11-12-2021,11-12-2021,NULL,0,NULL
256634,11-12-2021,11-12-2021,NULL,0,NULL
256644,11-12-2021,11-12-2021,NULL,0,NULL
256646,11-12-2021,12-12-2021,NULL,1,NULL
256648,11-12-2021,15-12-2021,NULL,4,NULL
256652,12-12-2021,12-12-2021,NULL,0,NULL
256654,12-12-2021,08-05-2022,NULL,147,NULL
256655,12-12-2021,12-12-2021,NULL,0,NULL
256657,12-12-2021,12-12-2021,NULL,0,NULL
256658,12-12-2021,13-12-2021,NULL,1,NULL
256659,12-12-2021,12-12-2021,NULL,0,NULL
256660,12-12-2021,12-12-2021,NULL,0,NULL
256661,12-12-2021,12-12-2021,NULL,0,NULL
256663,12-12-2021,12-12-2021,NULL,0,NULL
256664,12-12-2021,12-12-2021,NULL,0,NULL
256665,12-12-2021,12-12-2021,NULL,0,NULL
256666,12-12-2021,12-12-2021,NULL,0,NULL
256667,12-12-2021,12-12-2021,NULL,0,NULL
256670,12-12-2021,12-12-2021,12-12-2021,0,0
256671,12-12-2021,12-12-2021,NULL,0,NULL
256678,12-12-2021,12-12-2021,12-12-2021,0,0
256679,12-12-2021,19-12-2021,19-12-2021,7,0
256680,12-12-2021,12-12-2021,NULL,0,NULL
256684,12-12-2021,12-12-2021,NULL,0,NULL
256689,12-12-2021,12-12-2021,NULL,0,NULL
256692,12-12-2021,12-12-2021,NULL,0,NULL
256694,12-12-2021,12-12-2021,NULL,0,NULL
256700,12-12-2021,12-12-2021,NULL,0,NULL
256702,12-12-2021,12-12-2021,NULL,0,NULL
256703,12-12-2021,12-12-2021,30-03-2022,0,108
256704,12-12-2021,15-12-2021,NULL,3,NULL
256709,12-12-2021,12-12-2021,NULL,0,NULL
256711,12-12-2021,21-10-2022,NULL,313,NULL
256712,12-12-2021,12-12-2021,NULL,0,NULL
256715,12-12-2021,12-12-2021,NULL,0,NULL
256718,12-12-2021,12-12-2021,NULL,0,NULL
256724,12-12-2021,12-12-2021,NULL,0,NULL
256727,12-12-2021,12-12-2021,12-12-2021,0,0
256731,12-12-2021,12-12-2021,NULL,0,NULL
256732,12-12-2021,12-12-2021,NULL,0,NULL
256733,12-12-2021,12-12-2021,NULL,0,NULL
256734,12-12-2021,20-01-2022,NULL,39,NULL
256737,12-12-2021,12-12-2021,NULL,0,NULL
256743,12-12-2021,12-12-2021,NULL,0,NULL
256744,12-12-2021,13-12-2021,NULL,1,NULL
256746,12-12-2021,12-12-2021,NULL,0,NULL
256747,12-12-2021,12-12-2021,NULL,0,NULL
256748,12-12-2021,12-12-2021,NULL,0,NULL
256749,12-12-2021,13-01-2022,NULL,32,NULL
256752,13-12-2021,28-03-2022,NULL,105,NULL
256760,13-12-2021,13-12-2021,NULL,0,NULL
256763,13-12-2021,13-12-2021,NULL,0,NULL
256767,13-12-2021,16-12-2021,NULL,3,NULL
256768,13-12-2021,13-12-2021,NULL,0,NULL
256771,13-12-2021,13-12-2021,NULL,0,NULL
256772,13-12-2021,13-12-2021,NULL,0,NULL
256775,13-12-2021,13-12-2021,NULL,0,NULL
256779,13-12-2021,13-12-2021,22-11-2022,0,344
256780,13-12-2021,13-12-2021,NULL,0,NULL
256781,13-12-2021,13-12-2021,NULL,0,NULL
256785,13-12-2021,13-12-2021,NULL,0,NULL
256787,13-12-2021,16-12-2021,NULL,3,NULL
256794,13-12-2021,21-12-2021,NULL,8,NULL
256795,13-12-2021,13-12-2021,NULL,0,NULL
256797,13-12-2021,13-12-2021,NULL,0,NULL
256798,13-12-2021,13-12-2021,NULL,0,NULL
256803,13-12-2021,13-12-2021,NULL,0,NULL
256810,13-12-2021,14-12-2021,NULL,1,NULL
256811,13-12-2021,13-12-2021,NULL,0,NULL
256812,13-12-2021,13-12-2021,NULL,0,NULL
256819,13-12-2021,13-12-2021,NULL,0,NULL
256824,13-12-2021,13-12-2021,NULL,0,NULL
256826,13-12-2021,19-12-2021,20-12-2021,6,1
256832,13-12-2021,13-12-2021,NULL,0,NULL
256834,13-12-2021,29-12-2021,30-03-2022,16,91
256836,13-12-2021,13-12-2021,NULL,0,NULL
256838,13-12-2021,13-12-2021,21-01-2022,0,39
256839,13-12-2021,13-12-2021,NULL,0,NULL
256849,13-12-2021,28-12-2021,NULL,15,NULL
256850,13-12-2021,13-12-2021,NULL,0,NULL
256854,13-12-2021,13-12-2021,NULL,0,NULL
256855,13-12-2021,14-12-2021,NULL,1,NULL
256858,13-12-2021,14-12-2021,NULL,1,NULL
256859,13-12-2021,13-12-2021,NULL,0,NULL
256860,13-12-2021,13-12-2021,NULL,0,NULL
256861,13-12-2021,13-12-2021,NULL,0,NULL
256863,13-12-2021,13-12-2021,NULL,0,NULL
256864,13-12-2021,13-12-2021,NULL,0,NULL
256865,13-12-2021,13-12-2021,NULL,0,NULL
256867,13-12-2021,13-12-2021,NULL,0,NULL
256868,13-12-2021,13-12-2021,17-12-2021,0,4
256872,13-12-2021,13-12-2021,NULL,0,NULL
256875,13-12-2021,13-12-2021,NULL,0,NULL
256877,13-12-2021,13-12-2021,NULL,0,NULL
256879,13-12-2021,13-12-2021,NULL,0,NULL
256883,14-12-2021,14-12-2021,NULL,0,NULL
256887,14-12-2021,20-12-2021,NULL,6,NULL
256888,14-12-2021,14-12-2021,NULL,0,NULL
256889,14-12-2021,14-12-2021,NULL,0,NULL
256890,14-12-2021,14-12-2021,NULL,0,NULL
256893,14-12-2021,14-12-2021,NULL,0,NULL
256894,14-12-2021,14-12-2021,NULL,0,NULL
256896,14-12-2021,14-12-2021,NULL,0,NULL
256900,14-12-2021,14-12-2021,NULL,0,NULL
256901,14-12-2021,14-12-2021,NULL,0,NULL
256903,14-12-2021,14-12-2021,NULL,0,NULL
256904,14-12-2021,14-12-2021,14-12-2021,0,0
256906,14-12-2021,14-12-2021,NULL,0,NULL
256908,14-12-2021,14-12-2021,NULL,0,NULL
256910,14-12-2021,15-12-2021,NULL,1,NULL
256911,14-12-2021,14-12-2021,NULL,0,NULL
256913,14-12-2021,14-12-2021,NULL,0,NULL
256914,14-12-2021,14-12-2021,NULL,0,NULL
256917,14-12-2021,14-12-2021,NULL,0,NULL
256918,14-12-2021,14-12-2021,NULL,0,NULL
256921,14-12-2021,14-12-2021,14-12-2021,0,0
256922,14-12-2021,14-12-2021,NULL,0,NULL
256925,14-12-2021,14-12-2021,NULL,0,NULL
256927,14-12-2021,14-12-2021,NULL,0,NULL
256929,14-12-2021,14-12-2021,NULL,0,NULL
256932,14-12-2021,14-12-2021,NULL,0,NULL
256933,14-12-2021,17-12-2021,NULL,3,NULL
256934,14-12-2021,14-12-2021,NULL,0,NULL
256935,14-12-2021,14-12-2021,NULL,0,NULL
256937,14-12-2021,19-09-2022,NULL,279,NULL
256938,14-12-2021,14-12-2021,NULL,0,NULL
256943,14-12-2021,14-12-2021,NULL,0,NULL
256944,14-12-2021,14-12-2021,NULL,0,NULL
256947,14-12-2021,23-01-2022,NULL,40,NULL
256948,14-12-2021,14-12-2021,NULL,0,NULL
256950,14-12-2021,16-12-2021,NULL,2,NULL
256953,14-12-2021,14-12-2021,NULL,0,NULL
256959,14-12-2021,14-12-2021,NULL,0,NULL
256962,14-12-2021,14-12-2021,NULL,0,NULL
256966,14-12-2021,14-12-2021,NULL,0,NULL
256967,14-12-2021,14-12-2021,NULL,0,NULL
256968,14-12-2021,14-12-2021,NULL,0,NULL
256970,14-12-2021,14-12-2021,17-12-2021,0,3
256971,14-12-2021,14-12-2021,NULL,0,NULL
256972,14-12-2021,14-12-2021,NULL,0,NULL
256978,14-12-2021,14-12-2021,NULL,0,NULL
256979,14-12-2021,14-12-2021,NULL,0,NULL
256980,14-12-2021,14-12-2021,NULL,0,NULL
256982,14-12-2021,14-12-2021,NULL,0,NULL
256983,14-12-2021,14-12-2021,NULL,0,NULL
256990,14-12-2021,16-12-2021,16-12-2021,2,0
256991,14-12-2021,14-12-2021,NULL,0,NULL
256993,14-12-2021,14-12-2021,NULL,0,NULL
256997,14-12-2021,14-12-2021,NULL,0,NULL
256999,14-12-2021,14-12-2021,NULL,0,NULL
257003,14-12-2021,28-12-2021,30-12-2021,14,2
257004,14-12-2021,14-12-2021,NULL,0,NULL
257005,14-12-2021,14-12-2021,NULL,0,NULL
257007,14-12-2021,14-12-2021,NULL,0,NULL
257009,15-12-2021,15-12-2021,NULL,0,NULL
257015,15-12-2021,15-12-2021,NULL,0,NULL
257016,15-12-2021,15-12-2021,NULL,0,NULL
257017,15-12-2021,15-12-2021,NULL,0,NULL
257023,15-12-2021,15-12-2021,NULL,0,NULL
257025,15-12-2021,15-12-2021,NULL,0,NULL
257028,15-12-2021,15-12-2021,NULL,0,NULL
257029,15-12-2021,15-12-2021,NULL,0,NULL
257033,15-12-2021,15-12-2021,NULL,0,NULL
257034,15-12-2021,15-12-2021,NULL,0,NULL
257035,15-12-2021,15-08-2022,NULL,243,NULL
257036,15-12-2021,12-04-2022,NULL,118,NULL
257040,15-12-2021,18-01-2022,NULL,34,NULL
257041,15-12-2021,15-12-2021,NULL,0,NULL
257043,15-12-2021,15-12-2021,NULL,0,NULL
257046,15-12-2021,15-12-2021,NULL,0,NULL
257048,15-12-2021,15-12-2021,NULL,0,NULL
257049,15-12-2021,15-12-2021,NULL,0,NULL
257053,15-12-2021,15-12-2021,15-12-2021,0,0
257055,15-12-2021,16-08-2022,NULL,244,NULL
257060,15-12-2021,15-12-2021,NULL,0,NULL
257066,15-12-2021,15-12-2021,NULL,0,NULL
257068,15-12-2021,15-12-2021,NULL,0,NULL
257069,15-12-2021,15-12-2021,NULL,0,NULL
257072,15-12-2021,15-12-2021,NULL,0,NULL
257074,15-12-2021,15-12-2021,NULL,0,NULL
257078,15-12-2021,15-12-2021,NULL,0,NULL
257079,15-12-2021,15-12-2021,NULL,0,NULL
257081,15-12-2021,15-12-2021,NULL,0,NULL
257084,15-12-2021,15-12-2021,NULL,0,NULL
257085,15-12-2021,15-12-2021,NULL,0,NULL
257089,15-12-2021,15-12-2021,NULL,0,NULL
257090,15-12-2021,16-12-2021,NULL,1,NULL
257091,15-12-2021,15-12-2021,NULL,0,NULL
257094,15-12-2021,15-12-2021,NULL,0,NULL
257095,15-12-2021,21-05-2022,27-05-2022,157,6
257098,15-12-2021,15-12-2021,NULL,0,NULL
257100,15-12-2021,15-12-2021,NULL,0,NULL
257102,15-12-2021,15-12-2021,NULL,0,NULL
257104,15-12-2021,15-12-2021,NULL,0,NULL
257110,15-12-2021,15-12-2021,NULL,0,NULL
257114,15-12-2021,15-12-2021,NULL,0,NULL
257116,15-12-2021,15-12-2021,NULL,0,NULL
257119,15-12-2021,15-12-2021,NULL,0,NULL
257120,15-12-2021,15-12-2021,NULL,0,NULL
257121,15-12-2021,15-12-2021,NULL,0,NULL
257125,15-12-2021,15-12-2021,NULL,0,NULL
257126,15-12-2021,15-12-2021,NULL,0,NULL
257129,15-12-2021,15-12-2021,NULL,0,NULL
257135,16-12-2021,16-12-2021,NULL,0,NULL
257136,16-12-2021,16-12-2021,NULL,0,NULL
257137,16-12-2021,16-12-2021,NULL,0,NULL
257139,16-12-2021,16-12-2021,NULL,0,NULL
257143,16-12-2021,16-12-2021,NULL,0,NULL
257144,16-12-2021,16-12-2021,NULL,0,NULL
257146,16-12-2021,16-12-2021,NULL,0,NULL
257151,16-12-2021,16-12-2021,25-03-2022,0,99
257152,16-12-2021,16-12-2021,NULL,0,NULL
257155,16-12-2021,16-12-2021,19-12-2021,0,3
257156,16-12-2021,16-12-2021,NULL,0,NULL
257157,16-12-2021,16-12-2021,NULL,0,NULL
257160,16-12-2021,16-12-2021,NULL,0,NULL
257162,16-12-2021,16-12-2021,NULL,0,NULL
257165,16-12-2021,16-12-2021,NULL,0,NULL
257171,16-12-2021,16-12-2021,NULL,0,NULL
257173,16-12-2021,16-12-2021,NULL,0,NULL
257177,16-12-2021,16-12-2021,NULL,0,NULL
257179,16-12-2021,16-12-2021,NULL,0,NULL
257180,16-12-2021,03-01-2022,NULL,18,NULL
257186,16-12-2021,16-12-2021,NULL,0,NULL
257187,16-12-2021,16-12-2021,NULL,0,NULL
257188,16-12-2021,16-12-2021,NULL,0,NULL
257191,16-12-2021,16-12-2021,NULL,0,NULL
257196,16-12-2021,16-12-2021,NULL,0,NULL
257197,16-12-2021,16-12-2021,NULL,0,NULL
257200,16-12-2021,16-12-2021,NULL,0,NULL
257203,16-12-2021,16-12-2021,NULL,0,NULL
257205,16-12-2021,16-12-2021,NULL,0,NULL
257206,16-12-2021,16-12-2021,NULL,0,NULL
257213,16-12-2021,07-01-2022,NULL,22,NULL
257214,16-12-2021,01-03-2022,NULL,75,NULL
257217,16-12-2021,16-12-2021,NULL,0,NULL
257222,16-12-2021,16-12-2021,NULL,0,NULL
257226,16-12-2021,16-12-2021,NULL,0,NULL
257227,16-12-2021,16-12-2021,NULL,0,NULL
257229,16-12-2021,20-12-2021,NULL,4,NULL
257231,16-12-2021,16-12-2021,NULL,0,NULL
257232,16-12-2021,20-12-2021,NULL,4,NULL
257233,16-12-2021,10-01-2022,NULL,25,NULL
257235,16-12-2021,06-02-2022,NULL,52,NULL
257237,16-12-2021,16-12-2021,NULL,0,NULL
257238,16-12-2021,16-12-2021,NULL,0,NULL
257239,16-12-2021,16-12-2021,NULL,0,NULL
257240,17-12-2021,17-12-2021,17-12-2021,0,0
257241,17-12-2021,17-12-2021,NULL,0,NULL
257242,17-12-2021,17-12-2021,NULL,0,NULL
257243,17-12-2021,16-08-2022,NULL,242,NULL
257244,17-12-2021,17-12-2021,17-12-2021,0,0
257245,17-12-2021,17-12-2021,NULL,0,NULL
257246,17-12-2021,17-12-2021,NULL,0,NULL
257249,17-12-2021,17-12-2021,NULL,0,NULL
257252,17-12-2021,17-12-2021,NULL,0,NULL
257253,17-12-2021,17-12-2021,NULL,0,NULL
257254,17-12-2021,17-12-2021,17-12-2021,0,0
257255,17-12-2021,17-12-2021,NULL,0,NULL
257256,17-12-2021,17-12-2021,NULL,0,NULL
257257,17-12-2021,17-12-2021,NULL,0,NULL
257259,17-12-2021,17-12-2021,NULL,0,NULL
257260,17-12-2021,18-12-2021,NULL,1,NULL
257261,17-12-2021,17-12-2021,NULL,0,NULL
257263,17-12-2021,17-12-2021,NULL,0,NULL
257267,17-12-2021,17-12-2021,NULL,0,NULL
257268,17-12-2021,17-12-2021,NULL,0,NULL
257270,17-12-2021,10-01-2022,NULL,24,NULL
257272,17-12-2021,17-12-2021,NULL,0,NULL
257273,17-12-2021,17-12-2021,NULL,0,NULL
257274,17-12-2021,17-12-2021,NULL,0,NULL
257275,17-12-2021,06-01-2022,NULL,20,NULL
257276,17-12-2021,17-12-2021,NULL,0,NULL
257277,17-12-2021,17-12-2021,NULL,0,NULL
257279,17-12-2021,17-12-2021,NULL,0,NULL
257281,17-12-2021,17-12-2021,NULL,0,NULL
257282,17-12-2021,17-12-2021,NULL,0,NULL
257286,17-12-2021,17-12-2021,NULL,0,NULL
257287,17-12-2021,17-12-2021,NULL,0,NULL
257292,17-12-2021,17-12-2021,NULL,0,NULL
257293,17-12-2021,17-12-2021,NULL,0,NULL
257294,17-12-2021,17-12-2021,NULL,0,NULL
257295,17-12-2021,17-12-2021,NULL,0,NULL
257296,17-12-2021,17-12-2021,NULL,0,NULL
257303,17-12-2021,17-12-2021,NULL,0,NULL
257304,17-12-2021,17-12-2021,NULL,0,NULL
257305,17-12-2021,17-06-2022,NULL,182,NULL
257307,17-12-2021,17-12-2021,NULL,0,NULL
257311,17-12-2021,17-12-2021,NULL,0,NULL
257313,17-12-2021,17-12-2021,NULL,0,NULL
257316,17-12-2021,17-12-2021,NULL,0,NULL
257317,17-12-2021,17-12-2021,NULL,0,NULL
257318,17-12-2021,17-12-2021,28-11-2022,0,346
257320,17-12-2021,19-12-2021,NULL,2,NULL
257321,17-12-2021,17-12-2021,NULL,0,NULL
257324,17-12-2021,17-12-2021,NULL,0,NULL
257325,17-12-2021,27-12-2021,NULL,10,NULL
257329,17-12-2021,17-12-2021,NULL,0,NULL
257330,17-12-2021,17-12-2021,20-12-2021,0,3
257331,17-12-2021,17-12-2021,NULL,0,NULL
257332,17-12-2021,19-12-2021,NULL,2,NULL
257333,17-12-2021,20-12-2021,NULL,3,NULL
257334,17-12-2021,17-12-2021,NULL,0,NULL
257337,17-12-2021,17-12-2021,NULL,0,NULL
257338,17-12-2021,17-12-2021,NULL,0,NULL
257339,17-12-2021,17-12-2021,NULL,0,NULL
257340,18-12-2021,18-12-2021,NULL,0,NULL
257341,18-12-2021,19-12-2021,NULL,1,NULL
257343,18-12-2021,18-12-2021,NULL,0,NULL
257351,18-12-2021,18-12-2021,NULL,0,NULL
257356,18-12-2021,18-12-2021,NULL,0,NULL
257359,18-12-2021,18-12-2021,NULL,0,NULL
257360,18-12-2021,18-12-2021,NULL,0,NULL
257362,18-12-2021,18-12-2021,NULL,0,NULL
257364,18-12-2021,18-12-2021,NULL,0,NULL
257372,18-12-2021,18-12-2021,NULL,0,NULL
257373,18-12-2021,18-12-2021,NULL,0,NULL
257375,18-12-2021,18-12-2021,NULL,0,NULL
257376,18-12-2021,18-12-2021,NULL,0,NULL
257377,18-12-2021,18-12-2021,NULL,0,NULL
257379,18-12-2021,18-12-2021,NULL,0,NULL
257380,18-12-2021,18-12-2021,NULL,0,NULL
257382,18-12-2021,18-12-2021,NULL,0,NULL
257387,18-12-2021,18-12-2021,NULL,0,NULL
257389,18-12-2021,18-12-2021,NULL,0,NULL
257390,18-12-2021,19-12-2021,NULL,1,NULL
257391,18-12-2021,18-12-2021,NULL,0,NULL
257392,18-12-2021,18-12-2021,NULL,0,NULL
257394,18-12-2021,23-12-2021,NULL,5,NULL
257397,18-12-2021,12-03-2022,NULL,84,NULL
257398,18-12-2021,18-12-2021,NULL,0,NULL
257401,18-12-2021,18-12-2021,NULL,0,NULL
257405,18-12-2021,18-12-2021,18-12-2021,0,0
257407,18-12-2021,18-12-2021,NULL,0,NULL
257410,18-12-2021,07-10-2022,NULL,293,NULL
257411,18-12-2021,18-12-2021,NULL,0,NULL
257412,18-12-2021,18-12-2021,NULL,0,NULL
257413,18-12-2021,18-12-2021,NULL,0,NULL
257414,18-12-2021,18-12-2021,NULL,0,NULL
257415,18-12-2021,20-12-2021,27-12-2021,2,7
257416,18-12-2021,18-12-2021,NULL,0,NULL
257418,18-12-2021,18-12-2021,NULL,0,NULL
257420,18-12-2021,19-12-2021,NULL,1,NULL
257421,18-12-2021,18-12-2021,NULL,0,NULL
257423,18-12-2021,18-12-2021,18-12-2021,0,0
257426,18-12-2021,18-12-2021,NULL,0,NULL
257429,19-12-2021,19-12-2021,NULL,0,NULL
257430,19-12-2021,20-12-2021,NULL,1,NULL
257442,19-12-2021,19-12-2021,NULL,0,NULL
257444,19-12-2021,19-12-2021,NULL,0,NULL
257445,19-12-2021,19-12-2021,NULL,0,NULL
257448,19-12-2021,19-12-2021,NULL,0,NULL
257449,19-12-2021,24-02-2022,NULL,67,NULL
257450,19-12-2021,19-12-2021,NULL,0,NULL
257453,19-12-2021,19-12-2021,NULL,0,NULL
257454,19-12-2021,19-12-2021,NULL,0,NULL
257455,19-12-2021,19-12-2021,NULL,0,NULL
257459,19-12-2021,19-12-2021,NULL,0,NULL
257464,19-12-2021,19-12-2021,NULL,0,NULL
257465,19-12-2021,19-12-2021,NULL,0,NULL
257466,19-12-2021,19-12-2021,NULL,0,NULL
257467,19-12-2021,21-12-2021,NULL,2,NULL
257472,19-12-2021,19-12-2021,NULL,0,NULL
257477,19-12-2021,19-12-2021,NULL,0,NULL
257482,19-12-2021,19-12-2021,NULL,0,NULL
257483,19-12-2021,19-12-2021,NULL,0,NULL
257486,19-12-2021,19-12-2021,01-02-2022,0,44
257487,19-12-2021,20-12-2021,NULL,1,NULL
257491,19-12-2021,19-12-2021,NULL,0,NULL
257492,19-12-2021,19-12-2021,NULL,0,NULL
257495,19-12-2021,19-12-2021,NULL,0,NULL
257496,19-12-2021,19-12-2021,NULL,0,NULL
257502,19-12-2021,19-12-2021,21-12-2021,0,2
257503,19-12-2021,19-12-2021,20-12-2021,0,1
257505,19-12-2021,19-12-2021,NULL,0,NULL
257506,19-12-2021,19-12-2021,NULL,0,NULL
257508,19-12-2021,19-12-2021,NULL,0,NULL
257509,19-12-2021,20-12-2021,20-01-2022,1,31
257510,19-12-2021,20-12-2021,NULL,1,NULL
257511,19-12-2021,19-12-2021,NULL,0,NULL
257513,19-12-2021,23-01-2022,NULL,35,NULL
257514,19-12-2021,19-12-2021,NULL,0,NULL
257515,19-12-2021,19-12-2021,NULL,0,NULL
257521,19-12-2021,19-12-2021,19-12-2021,0,0
257524,19-12-2021,19-12-2021,NULL,0,NULL
257526,19-12-2021,19-12-2021,NULL,0,NULL
257532,20-12-2021,20-12-2021,21-12-2021,0,1
257533,20-12-2021,20-12-2021,NULL,0,NULL
257535,20-12-2021,20-12-2021,NULL,0,NULL
257540,20-12-2021,20-12-2021,NULL,0,NULL
257541,20-12-2021,20-12-2021,NULL,0,NULL
257543,20-12-2021,20-12-2021,NULL,0,NULL
257544,20-12-2021,20-12-2021,NULL,0,NULL
257545,20-12-2021,23-12-2021,NULL,3,NULL
257547,20-12-2021,20-12-2021,NULL,0,NULL
257549,20-12-2021,20-12-2021,NULL,0,NULL
257551,20-12-2021,20-12-2021,NULL,0,NULL
257552,20-12-2021,20-12-2021,NULL,0,NULL
257556,20-12-2021,20-12-2021,NULL,0,NULL
257557,20-12-2021,20-12-2021,NULL,0,NULL
257558,20-12-2021,20-12-2021,NULL,0,NULL
257559,20-12-2021,20-12-2021,NULL,0,NULL
257561,20-12-2021,20-12-2021,NULL,0,NULL
257563,20-12-2021,20-12-2021,NULL,0,NULL
257565,20-12-2021,20-12-2021,NULL,0,NULL
257567,20-12-2021,22-12-2021,22-12-2021,2,0
257573,20-12-2021,20-12-2021,NULL,0,NULL
257575,20-12-2021,20-12-2021,NULL,0,NULL
257576,20-12-2021,20-12-2021,NULL,0,NULL
257577,20-12-2021,20-12-2021,NULL,0,NULL
257579,20-12-2021,20-12-2021,NULL,0,NULL
257583,20-12-2021,20-12-2021,NULL,0,NULL
257584,20-12-2021,22-12-2021,NULL,2,NULL
257585,20-12-2021,20-12-2021,NULL,0,NULL
257594,20-12-2021,26-12-2021,26-12-2021,6,0
257595,20-12-2021,20-12-2021,NULL,0,NULL
257597,20-12-2021,20-12-2021,NULL,0,NULL
257600,20-12-2021,20-12-2021,NULL,0,NULL
257602,20-12-2021,20-12-2021,NULL,0,NULL
257605,20-12-2021,20-12-2021,22-12-2021,0,2
257606,20-12-2021,20-12-2021,NULL,0,NULL
257607,20-12-2021,20-12-2021,NULL,0,NULL
